country_iso3,hs_code,name_ko,mfn_rate_display
BGD,03077290,--- 기타,25%
BGD,03077910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03077990,--- 기타,25%
BGD,03078110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03078190,--- 기타,25%
BGD,03078210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03078290,--- 기타,25%
BGD,03078310,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03078390,--- 기타,25%
BGD,03078410,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03078490,--- 기타,25%
BGD,03078710,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03078790,--- 기타,25%
BGD,03078810,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03078890,--- 기타,25%
BGD,03079110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03079190,--- 기타,25%
BGD,03079210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03079290,--- 기타,25%
BGD,03079910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03079990,--- 기타,25%
BGD,03081110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03081190,--- 기타,25%
BGD,03081210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03081290,--- 기타,25%
BGD,03081910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03081990,--- 기타,25%
BGD,03082110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03082190,--- 기타,25%
BGD,03082210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03082290,--- 기타,25%
BGD,03082910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03082990,--- 기타,25%
BGD,03083010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03083090,--- 기타,25%
BGD,03089010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03089090,--- 기타,25%
BGD,03091010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03091090,--- 기타,25%
BGD,03099010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,03099090,--- 기타,25%
BGD,04011010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,04011090,--- 기타,25%
BGD,04012010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,04012090,--- 기타,25%
BGD,04014010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,04014090,--- 기타,25%
BGD,04015010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,04015090,--- 기타,25%
BGD,04021010,"--- 분말 형태로, 최대 2.5kg의 소매 포장 가능",25%
BGD,04021091,---- 산업 IRC 보유자 VAT 규정을 준수하는 우유 및 유제품 제조 산업에서 수입,10%
BGD,04021099,---- 기타,10%
BGD,04022110,"--- 분말 형태로, 최대 2.5kg의 소매 포장 가능",25%
BGD,04022191,---- 산업 IRC 보유자 VAT 규정을 준수하는 우유 및 유제품 제조 산업에서 수입,10%
BGD,04022199,---- 기타,10%
BGD,04022910,"--- 분말 형태로, 최대 2.5kg의 소매 포장 가능",25%
BGD,04022990,--- 기타,25%
BGD,04029100,-- 설탕이나 그 밖의 감미료를 첨가하지 않은 것,25%
BGD,04029900,-- 기타,25%
BGD,04032000,- 요구르트,25%
BGD,04039000,- 기타,25%
BGD,04041010,--- 산업 IRC 보유자 VAT 규정을 준수하는 식품 가공 산업에서 수입,25%
BGD,04041090,--- 기타,25%
BGD,04049000,- 기타,25%
BGD,04051000,- 버터,25%
BGD,04052000,- 데어리 스프레드(dairy spread),25%
BGD,04059000,- 기타,25%
BGD,04061000,- 신선한(숙성되지 않은 것이나 처리하지 않은 것) 치즈(유장치즈를 포함한다)와 커드(curd),25%
BGD,04062000,- 갈았거나 가루 모양으로 한 모든 종류의 치즈,25%
BGD,04063000,- 가공치즈(갈았거나 가루 모양의 것은 제외한다),25%
BGD,04064000,- 블루바인 치즈(blue-veined cheese)와 페니실리움 로우크포티(Penicillium roqueforti)로 생산된 바인(vein)을 함유한 그 밖의 치즈,25%
BGD,04069000,- 그 밖의 치즈,25%
BGD,04071100,-- 닭[갈루스 도메스티쿠스(Gallus domesticus)종으로 한정한다]의 것,25%
BGD,04071900,-- 기타,25%
BGD,04072100,-- 닭[갈루스 도메스티쿠스(Gallus domesticus)종으로 한정한다]의 것,25%
BGD,04072900,-- 기타,25%
BGD,04079000,- 기타,25%
BGD,04081100,-- 건조한 것,25%
BGD,04081900,-- 기타,25%
BGD,04089100,-- 건조한 것,25%
BGD,04089900,-- 기타,25%
BGD,04090010,-- 최대 2.5kg까지 포장/통조림,25%
BGD,04090090,-- 기타,25%
BGD,04101010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,04101090,--- 기타,25%
BGD,04109010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,04109090,--- 기타,25%
BGD,05010000,"사람 머리카락(가공하지 않은 것으로 한정하며, 세척이나 세정을 했는지에 상관없다)과 그 웨이스트(waste)",10%
BGD,05021000,- 돼지털ㆍ멧돼지털과 이들의 웨이스트(waste),10%
BGD,05029000,- 기타,10%
BGD,05040000,동물(어류는 제외한다)의 장ㆍ방광ㆍ위의 전체나 부분(신선한 것ㆍ냉장이나 냉동한 것ㆍ염장이나 염수장한 것ㆍ건조한 것ㆍ훈제한 것으로 한정한다),10%
BGD,05051000,- 솜털과 충전재용 깃털,10%
BGD,05059000,- 기타,10%
BGD,05061000,- 골소(骨素)와 뼈[산(酸)처리한 것으로 한정한다],10%
BGD,05069010,--- 산업 IRC 보유자가 VAT 규정을 준수하는 세라믹 제품 제조 산업에서 수입한 뼈재,10%
BGD,05069090,--- 기타,10%
BGD,05071000,"- 아이보리(ivory), 아이보리(ivory) 가루와 웨이스트(waste)",25%
BGD,05079000,- 기타,25%
BGD,05080000,"산호와 이와 유사한 물품(가공하지 않은 것과 단순히 정리한 것으로 한정하며, 더 이상의 가공을 한 것은 제외한다), 연체동물ㆍ갑각류ㆍ극피동물의 껍데기와 오징어뼈(가공하지 않은 것과 단순히 정리한 것으로 한정하며, 특정한 모양으로 깎은 것은 제외한다)와 이들의 가루와 웨이스트(waste)",0%
BGD,05100010,--- 뇌하수체를 포함한 샘,5%
BGD,05100090,--- 기타,10%
BGD,05111000,- 소의 정액,0%
BGD,05119100,"-- 어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물의 생산품, 제3류에 해당하는 동물의 사체",5%
BGD,05119910,--- 최대 2.5kg까지 포장/통조림,5%
BGD,05119990,--- 기타,5%
BGD,06011000,- 인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것,5%
BGD,06012000,"- 인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 자라고 있거나 꽃이 피어 있는 것, 치커리ㆍ치커리 뿌리",5%
BGD,06021000,- 뿌리가 없는 꺾꽂이용 가지와 접붙임용 가지,5%
BGD,06022000,- 수목과 관목(식용 과실이나 견과류의 것으로서 접목했는지에 상관없다),5%
BGD,06023000,- 철쭉과 진달래속의 식물(접목했는지에 상관없다),5%
BGD,06024000,- 장미(접목했는지에 상관없다),5%
BGD,06029010,--- 버섯,15%
BGD,06029090,--- 기타,5%
BGD,06031100,-- 장미,25%
BGD,06031200,-- 카네이션,25%
BGD,06031300,-- 난,25%
BGD,06031400,-- 국화,25%
BGD,06031500,-- 백합[릴리움(Lilium)속],25%
BGD,06031900,-- 기타,25%
BGD,06039000,- 기타,25%
BGD,06042000,- 신선한 것,10%
BGD,06049000,- 기타,10%
BGD,07011010,--- 최대 2.5kg까지 포장/통조림,0%
BGD,07011090,--- 기타,0%
BGD,07019011,---- 최대 2.5kg까지 포장/통조림,25%
BGD,07019019,---- 기타,25%
BGD,07019021,---- 최대 2.5kg까지 포장/통조림,25%
BGD,07019029,---- 기타,25%
BGD,07020011,---- 최대 2.5kg까지 포장/통조림,25%
BGD,07020019,---- 기타,25%
BGD,07020021,---- 최대 2.5kg까지 포장/통조림,25%
BGD,07020029,---- 기타,25%
BGD,07031011,---- 최대 2.5kg까지 포장/통조림,5%
BGD,07031019,---- 기타,5%
BGD,07031021,---- 최대 2.5kg까지 포장/통조림,25%
BGD,07031029,---- 기타,25%
BGD,07032010,--- 최대 2.5kg까지 포장/통조림,10%
BGD,07032090,--- 기타,5%
BGD,07039010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07039090,--- 기타,25%
BGD,07041010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07041090,--- 기타,25%
BGD,07042010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07042090,--- 기타,25%
BGD,07049010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07049090,--- 기타,25%
BGD,07051110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07051190,--- 기타,25%
BGD,07051910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07051990,--- 기타,25%
BGD,07052110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07052190,--- 기타,25%
BGD,07052910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07052990,--- 기타,25%
BGD,07061010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07061090,--- 기타,25%
BGD,07069010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07069090,--- 기타,25%
BGD,07070010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07070090,--- 기타,25%
BGD,07081010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07081090,--- 기타,25%
BGD,07082010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07082090,--- 기타,25%
BGD,07089010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07089090,--- 기타,25%
BGD,07092010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07092090,--- 기타,25%
BGD,07093010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07093090,--- 기타,25%
BGD,07094010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07094090,--- 기타,25%
BGD,07095110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07095190,--- 기타,25%
BGD,07095210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07095290,--- 기타,25%
BGD,07095310,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07095390,--- 기타,25%
BGD,07095410,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07095490,--- 기타,25%
BGD,07095510,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07095590,--- 기타,25%
BGD,07095610,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07095690,--- 기타,25%
BGD,07095910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07095990,--- 기타,25%
BGD,07096011,---- 최대 2.5kg까지 포장/통조림,25%
BGD,07096019,---- 기타,25%
BGD,07096091,---- 최대 2.5kg까지 포장/통조림,25%
BGD,07096099,---- 기타,25%
BGD,07097010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07097090,--- 기타,25%
BGD,07099110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07099190,--- 기타,25%
BGD,07099210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07099290,--- 기타,25%
BGD,07099310,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07099390,--- 기타,25%
BGD,07099910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07099990,--- 기타,25%
BGD,07101010,--- 최대 2.5kg까지 포장/통조림 가능,25%
BGD,07101090,--- 기타,25%
BGD,07102110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07102190,--- 기타,25%
BGD,07102210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07102290,--- 기타,25%
BGD,07102910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07102990,--- 기타,25%
BGD,07103010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07103090,--- 기타,25%
BGD,07104010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07104090,--- 기타,25%
BGD,07108010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07108090,--- 기타,25%
BGD,07109010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07109090,--- 기타,25%
BGD,07112000,- 올리브,25%
BGD,07114000,- 오이류,25%
BGD,07115100,-- 아가리쿠스(Agaricus)속의 버섯,25%
BGD,07115900,-- 기타,25%
BGD,07119000,- 그 밖의 채소와 채소류의 혼합물,25%
BGD,07122010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07122090,--- 기타,25%
BGD,07123110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07123190,--- 기타,25%
BGD,07123210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07123290,--- 기타,25%
BGD,07123310,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07123390,--- 기타,25%
BGD,07123410,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07123490,--- 기타,25%
BGD,07123910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07123990,--- 기타,25%
BGD,07129010,--- 달콤한 옥수수,25%
BGD,07129091,---- 최대 2.5kg까지 포장/통조림,25%
BGD,07129092,---- 산업 IRC 보유자 VAT 규정을 준수하는 비스킷 및 제빵 제품 제조 산업에서 수입한 탈수 파,25%
BGD,07129099,---- 기타,25%
BGD,07131010,--- 최대 2.5kg까지 포장/통조림,0%
BGD,07131090,--- 기타,0%
BGD,07132010,--- 최대 2.5kg까지 포장/통조림,0%
BGD,07132090,--- 기타,0%
BGD,07133110,--- 최대 2.5kg까지 포장/통조림,5%
BGD,07133190,--- 기타,5%
BGD,07133210,--- 최대 2.5kg까지 포장/통조림,5%
BGD,07133290,--- 기타,5%
BGD,07133310,--- 최대 2.5kg까지 포장/통조림,5%
BGD,07133390,--- 기타,5%
BGD,07133410,--- 최대 2.5kg까지 포장/통조림,5%
BGD,07133490,--- 기타,5%
BGD,07133510,--- 최대 2.5kg까지 포장/통조림,5%
BGD,07133590,--- 기타,5%
BGD,07133910,--- 최대 2.5kg까지 포장/통조림,5%
BGD,07133990,--- 기타,5%
BGD,07134010,--- 최대 2.5kg까지 포장/통조림,0%
BGD,07134090,--- 기타,0%
BGD,07135010,--- 최대 2.5kg까지 포장/통조림,5%
BGD,07135090,--- 기타,5%
BGD,07136010,--- 최대 2.5kg까지 포장/통조림,5%
BGD,07136090,--- 기타,5%
BGD,07139010,--- 최대 2.5kg까지 포장/통조림,5%
BGD,07139090,--- 기타,5%
BGD,07141010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07141090,--- 기타,25%
BGD,07142010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07142090,--- 기타,25%
BGD,07143010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07143090,--- 기타,25%
BGD,07144010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07144090,--- 기타,25%
BGD,07145010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,07145090,--- 기타,25%
BGD,07149011,---- 최대 2.5kg까지 포장/통조림,10%
BGD,07149019,---- 기타,10%
BGD,07149091,---- 최대 2.5kg까지 포장/통조림,25%
BGD,07149099,---- 기타,25%
BGD,08011110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08011190,--- 기타,25%
BGD,08011210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08011290,--- 기타,25%
BGD,08011910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08011990,--- 기타,25%
BGD,08012110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08012190,--- 기타,25%
BGD,08012210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08012290,--- 기타,25%
BGD,08013110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08013190,--- 기타,1%
BGD,08013210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08013290,--- 기타,5%
BGD,08021110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08021190,--- 기타,25%
BGD,08021210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08021290,--- 기타,25%
BGD,08022110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08022190,--- 기타,25%
BGD,08022210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08022290,--- 기타,25%
BGD,08023110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08023190,--- 기타,25%
BGD,08023210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08023290,--- 기타,25%
BGD,08024110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08024190,--- 기타,25%
BGD,08024210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08024290,--- 기타,25%
BGD,08025110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08025190,--- 기타,25%
BGD,08025210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08025290,--- 기타,25%
BGD,08026110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08026190,--- 기타,25%
BGD,08026210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08026290,--- 기타,25%
BGD,08027010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08027090,--- 기타,25%
BGD,08028010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08028090,--- 기타,25%
BGD,08029110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08029190,--- 기타,25%
BGD,08029210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08029290,--- 기타,25%
BGD,08029911,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08029912,---- 60~80kg 봉지에 포장된 반가공 빈랑,25%
BGD,08029919,---- 기타,25%
BGD,08029991,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08029999,---- 기타,25%
BGD,08031010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08031090,--- 기타,25%
BGD,08039010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08039090,--- 기타,25%
BGD,08041011,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08041019,---- 기타,25%
BGD,08041021,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08041029,---- 기타,25%
BGD,08042011,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08042019,---- 기타,25%
BGD,08042021,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08042029,---- 기타,25%
BGD,08043010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08043090,--- 기타,25%
BGD,08044010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08044090,--- 기타,25%
BGD,08045011,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08045019,---- 기타,25%
BGD,08045021,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08045029,---- 기타,25%
BGD,08045031,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08045039,---- 기타,25%
BGD,08051010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08051090,--- 기타,25%
BGD,08052110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08052190,--- 기타,25%
BGD,08052210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08052290,--- 기타,25%
BGD,08052910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08052990,--- 기타,25%
BGD,08054010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08054090,--- 기타,25%
BGD,08055010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08055090,--- 기타,25%
BGD,08059011,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08059019,---- 기타,25%
BGD,08059021,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08059029,---- 기타,25%
BGD,08061010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08061090,--- 기타,25%
BGD,08062010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08062090,--- 기타,25%
BGD,08071110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08071190,--- 기타,25%
BGD,08071910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08071990,--- 기타,25%
BGD,08072010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08072090,--- 기타,25%
BGD,08081010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08081090,--- 기타,25%
BGD,08083010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08083090,--- 기타,25%
BGD,08084010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08084090,--- 기타,25%
BGD,08091010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08091090,--- 기타,25%
BGD,08092110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08092190,--- 기타,25%
BGD,08092910,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08092990,--- 기타,25%
BGD,08093010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08093090,--- 기타,25%
BGD,08094011,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08094019,---- 기타,25%
BGD,08094091,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08094099,---- 기타,25%
BGD,08101010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08101090,--- 기타,25%
BGD,08102010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08102090,--- 기타,25%
BGD,08103010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08103090,--- 기타,25%
BGD,08104010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08104090,--- 기타,25%
BGD,08105010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08105090,--- 기타,25%
BGD,08106010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08106090,--- 기타,25%
BGD,08107010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08107090,--- 기타,25%
BGD,08109010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08109090,--- 기타,25%
BGD,08111000,- 초본류 딸기,25%
BGD,08112000,"- 나무딸기, 검은나무딸기, 오디, 로간베리(loganberry), 흑색ㆍ백색ㆍ적색의 커런트(currant), 구즈베리(gooseberry)",25%
BGD,08119000,- 기타,25%
BGD,08121000,- 체리,25%
BGD,08129000,- 기타,25%
BGD,08131010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08131090,--- 기타,25%
BGD,08132010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08132090,--- 기타,25%
BGD,08133010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08133090,--- 기타,25%
BGD,08134010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,08134090,--- 기타,25%
BGD,08135011,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08135019,---- 기타,25%
BGD,08135091,---- 최대 2.5kg까지 포장/통조림,25%
BGD,08135099,---- 기타,25%
BGD,08140000,"감귤류의 껍질과 멜론(수박을 포함한다)의 껍질(신선한 것, 냉동하거나 건조한 것, 염수ㆍ유황수나 그 밖의 저장용액으로 일시적으로 보존하기 위하여 처리한 것으로 한정한다)",25%
BGD,09011110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,09011190,--- 기타,25%
BGD,09011210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,09011290,--- 기타,25%
BGD,09012110,--- 최대 2.5kg까지 포장/통조림,25%
BGD,09012190,--- 기타,25%
BGD,09012210,--- 최대 2.5kg까지 포장/통조림,25%
BGD,09012290,--- 기타,25%
BGD,09019010,--- 최대 2.5kg까지 포장/통조림,25%
BGD,09019090,--- 기타,25%
BGD,09021000,- 녹차(발효하지 않은 것으로서 내용물의 무게가 3킬로그램 이하로 내용물에 직접 접하여 포장된 것으로 한정한다),25%
BGD,09022000,- 그 밖의 녹차(발효하지 않은 것으로 한정한다),25%
